donor_code,donor_name,recipient_code,recipient_name,aidtype_code,aid_type,flow_type_code,flow_type_name,year,value,unit_multiplier,currency,prices,one_indicator,last_update
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,42.478286,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,125.451465,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,9.166022,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,0.01149,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,14.51436,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,2078.183454,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,14531.107757,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,1997.73357,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,307.938971,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,516.986642,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2011,42.842641,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,505.075771,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,1267.766619,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,1148.958501,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,6139.667768,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,5405.309973,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,1017.833053,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,1594.323706,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,1203.415111,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,459.216574,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,1703.629497,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,881.954697,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,5958.43052,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,605.334424,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,17.383575,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,515.150033,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,182.093785,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,88.402543,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,733.034555,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,19.670659,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,95.101918,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,30.990023,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,49.865283,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,142.103195,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,9.642832,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,10.65641,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,16.63328,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,2614.542147,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,14927.815323,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,2093.449601,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,434.897568,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,630.696183,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2012,27.538192,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,405.843803,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,1036.889838,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,1007.443855,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,5018.591982,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,4743.248723,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,1155.492648,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,1818.327287,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,1259.107587,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,329.794035,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,1607.062954,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,929.880723,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,7346.100259,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,593.459661,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,23.634675,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,502.940068,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,187.291633,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,66.251295,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,854.404507,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,17.72231,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,84.000185,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,31.137843,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,43.726976,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,185.206699,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,10.468946,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,9.997896,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,15.581798,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,2149.41892,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,15266.050534,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,2509.147923,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,439.884152,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,529.830339,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2013,40.065538,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,358.044138,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1041.609412,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,923.858921,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,4380.646155,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,5439.364194,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1239.835234,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1577.194383,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1254.732809,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,280.51883,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1632.356856,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1042.643762,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,7910.090894,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,707.925487,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,21.844556,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,478.831631,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,192.488037,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,72.844619,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,702.782305,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,17.26273,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,85.551836,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,29.338736,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,50.306507,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,195.731398,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,11.869458,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,9.555794,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,18.289123,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,1806.613911,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,15336.105948,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,2387.704486,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,479.286342,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,486.035723,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2014,35.839176,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,356.42482,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,907.757576,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,780.656119,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,4415.476478,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,5493.902867,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,1228.422809,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,1725.647154,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,1234.277659,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,200.559385,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,1691.044189,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,1130.678294,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,7646.63957,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,587.055372,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,22.767938,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,439.411134,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,203.68173,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,67.733417,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,446.507136,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,18.151629,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,80.84776,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,34.456803,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,54.049238,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,211.257522,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,9.472546,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,9.470155,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,20.352928,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,2108.457506,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,14344.930354,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,2770.551614,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,499.768116,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,425.220015,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2015,37.679144,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,400.750262,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,981.457043,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,856.596032,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,4463.915267,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,6730.897635,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,1470.077126,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,1871.639451,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,1259.642477,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,186.279202,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,1545.565852,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,1105.922148,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,8108.773866,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,415.53101,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,22.744685,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,456.250946,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,207.844577,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,83.201096,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,807.293066,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,24.622423,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,114.063384,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,38.57254,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,78.837804,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,329.42559,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,13.244371,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,12.213371,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,22.919861,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,1949.282542,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,16197.863419,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,2451.018989,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,589.394043,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,420.218879,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2016,33.787871,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,432.718141,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,929.228957,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,786.716093,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,5120.335866,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,6936.748521,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,1766.07697,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,1658.262091,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,1379.496192,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,204.193647,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,1833.86411,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,1083.067391,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,8743.438232,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,422.000835,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,21.738861,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,446.055566,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,209.406892,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,90.203039,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,866.704066,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,21.888631,6,USD,constant,ONE.10.206_106,2025-07-18
